"address","maker_trades_1wk","maker_avg_size","maker_unique_markets"
"0xab32ae160a5db230de76046d679909e0cd0b1ddc",254,4.6637,100
"0x5cdee03ce66df65cecca5271760f5f7a26016963",253,4.8324,218
"0xf1881ab7d02dde57f188f5767123d2fba79ecd50",253,3.1762,104
"0xa82b1a1bb8c6b5d15f482a6cd76e545a9a5ddd2a",253,3.3986,17
"0x5b30648c69a9030cede5209ad506109b33758355",253,2.064,209
"0xc5566feaeb5e88a3d0c29af86f890c7ee57b9720",253,56.0568,42
"0x88e1c2f59b06734e37c045f65f56a38ed19f0c16",253,7.3993,69
"0x8f226a7372c87b79e4ef0401db45885d39ac71e8",253,3.9409,96
"0x074603352b5629c17eadc5fdeae1c5f8db215e31",253,5.2202,253
"0x2fe00ea83d07a10bedcd9c796835d589d5456b63",253,2.2903,187
"0x842f71005c45ca1ea355512ea9f162a00051c363",253,1.1049,50
"0x15e1d24d0f12d3e8cd493d93006cd1f301fcc3be",253,3.7639,113
"0xc3d30c2100e1e22242a67f19c6e3bae34434f5e8",253,5.7373,5
"0x65df075c14c09a3de17ace901e47bf4dacd26144",253,3.3652,76
"0x6fa8c4932ed85d6a5e0a7c3a15b16f7093269938",253,3.7595,183
"0xa45a23c17255ed5fa6ec8949f68c89fa571b0157",253,4.2778,151
"0x75c004b6f5136c03c7df269ac2abc40365d47926",253,131.5611,34
"0x2b19a9caf21d886f4c428bf580143b0027827016",253,0.9773,213
"0xd8e53176626dfd2b3415d02965a3bee4ce998119",253,1.2833,160
"0xba88191d05b3fd053af093335a311ba9480b0abb",253,1.5072,130
"0xe6e3a95d156af3e9e2c2001cafa19f6bf8820cd6",253,19.4456,95
"0xf217672e524ea7c344e8bfd0e322901022abeb76",253,2.4814,132
"0x5f16466359080a6d02f8716706ef4893448c6088",253,2.601,238
"0x2b7d2c356b3f1c858c4cf0152b2c4692dfee33db",253,1.1009,234
"0xd8124e629ef11b1c2c2775081a204d26df4a203f",253,359.9087,42
"0x6810eb7d2f5341d0c3828d366823c2c2eb31c641",253,7.6233,63
"0x3eb899a79b1ac7898679a92f23852b6a6b5eddfc",253,5.741,146
"0x40fd3f0ccba437f6b9d4b50fd85bc179943c9f9f",253,4.6361,38
"0xd84d970b0d4ec9bfc28d011306eba298b339cc32",253,39.8056,92
"0xb135f776ec83426ce6ae7c720dedf41a3e67d167",253,8.4973,72
"0xdd1cb3299ae9a7fd2bb8425aa8c81b3309941f45",253,11.4682,66
"0xc1238adddd5e96b3efe1bf5d6a6c93eee1fc50af",253,6.5402,5
"0x4a179e3f9779b57dc69168594b91da7d55d21b65",253,1.9715,59
"0xc705ca73aa559d28b5191df7ce58e8bcb70d25a6",253,0.749,15
"0xbec40f094475c326f149e1944106515dfb46637f",253,31.6264,59
"0x9f8303dad54a6af0e454dbb6d2b56953abf69847",253,2.0843,83
"0x984e3b6be6a5d8acddab96330684b1cff28767d6",253,3.9732,139
"0x1b9ee1dc150045ab1dd12ed92d954c6cfcea8cc0",253,13.2492,103
"0x11c304018773bef2712bb75bf68fec1ce327f000",253,11.8165,183
"0x6e8266099597971101506b7e47528b765c1277ac",253,8.7674,60
"0x893d01c5e6b8aaf1bf79a30da6d48b548d11da13",253,23.4505,87
"0xfcf0a49aa7df97cccc5e56ddea3567b72de488f7",253,3.0404,114
"0x9a469af7b5b6551c57838cf294c58fd21a5a0163",253,1.1718,122
"0x5f9f64a3d7c8b8ba2fbf264d2e3db0bfa9d64cfa",253,14.9054,41
"0x49a331e1314d526a9e6f852ad028a7d486f9b013",253,77.5476,23
"0xbc886f271050d25fce99bdebe0ff7cc2c0cb58dc",253,4.6062,244
"0xe99aecdfb9e99d4d482a8b5a745be3583e90a923",253,2.8995,115
"0x30e05e80a6d57e409eba5d90fd19da86242fdade",253,4.5659,244
"0x58b5d2b89490ff62003a7af38cd55fee400bb542",253,2.417,33
"0x5fedd1a4dde9651d2fc590b49fe692720e54b462",253,4.875,101
"0x2446f3f3ba6f78fe8501f706c41f70f94250cfae",253,0.7835,63
"0xd3f1d80be396b61152a0d397982c491d72849756",253,1.4163,97
"0x69349566ee330a988e53e1d73e5f6afcb684248a",253,4.7871,214
"0x9ed5a741faa021da9182945fbbfb3ed096459c6b",253,3.9956,102
"0x272cd97feba5b4b0eb8edf433f7203154b84bceb",253,7.167,237
"0x719394f746ec6014f7bcfc6150d9455bdc9aae51",253,374.5141,23
"0x8992c8c47d6d75cfc2935fdfa3a7300c149e4c76",253,24.3888,85
"0x26f7a462001a4aaecb341f9f38fddbe8dfd78e2e",253,12.9972,113
"0xe08452b0977879dad8e772bc87bebf482583bb05",253,0.5778,20
"0xb49f0bd674d23ee06a3044edf2f044471602aefe",253,19.1662,117
"0x122dcfe61283acd148714bbc3f5ef64af4a2c5c7",253,11.3882,205
"0x2103122626bf982d5aa7e3ddd35efd9688a54ff5",253,5.0196,26
"0xf497d41b3f03dfcab1098fda6f405fad6d9e5ce0",253,51.5506,188
"0x2c3dcd4284e9f768b00c5274c6f4150209b623db",253,4.2701,71
"0x7ee759af9507194aba3b6a42f7c411f9f436cdaf",252,8.1043,47
"0x0680877565609023c5234c6b98cb563713c0db1b",252,3.525,20
"0x47559c0557970294957d66039a691d189a82409e",252,5.6103,55
"0xa73dbda8c4df2a536d86a3a03d5aa1abf7149435",252,16.6757,76
"0x441e3cdaa73ff0ca9dc4288ba0131065d40c948d",252,35.8184,25
"0xe58ae6ce92a0de8a9dd52adb0cf37f2331bfb4ff",252,1.3718,139
"0x25d638a996ff452ffb9cd8f518dd261dfa3e8b30",252,1.862,135
"0x49e1017c86c87be7abb7c72b65a2a7410c0d3d88",252,2.8892,138
"0x4d3c2f97c26d09d5f4f1e2230faf14db9caf903c",252,6.9305,161
"0x13a87bf1c45bbbed7048caa431694d728bf5642b",252,6.8249,143
"0x81a4a00ed44a1ebdd313cf09d69d5681dd09a1b4",252,2.5501,153
"0x786ec607204d2c464da42901409f62fa457f68b9",252,7.0015,69
"0x9e22542900346d8cbbac567647b0360977d11b31",252,11.1612,95
"0xb93ebe966b42e3f3ad8c88df7f295ce7345f1eb1",252,2.3349,190
"0x30a2c94e7e9cb81ae0d3918679e14997f66c433c",252,4.8485,136
"0x9e505d265f1545363da2e19f55959533cdc5e705",252,137.6153,38
"0xc52472f866d14c54fcaabdc50eb224aba0dc722d",252,1.1081,116
"0x54a2c4cfc4332d831acc3f5a860d6540982c1d43",252,30.9121,87
"0x13cb80972794345b7bf5123166fbd69171ad1c01",252,2.4183,161
"0xf928834666bdc28f07c679028c74b64d30f4ccc7",252,15.5485,101
"0xdd129804fe8d2cadf2876a7a9d092fc05a7c9deb",252,45.6846,142
"0x5ca71d4db029c5454210a858c6d98bca28668195",252,157.9949,11
"0xa917a743d8ef72e1aa122e04ee3a6439c7f1d239",252,3.9272,134
"0x59d65c8b77af8f60504900dadb4b7771b38e2712",252,5.1683,250
"0x5c4c54bbc6ba8ef121bcdc2e09b27ac60d1a45f4",252,8.8393,114
"0x3bf8f3f137d528483c04c50aa2c00cdc20f892c3",252,3.8065,232
"0x5a450ddf44fddba3dafc7d12613e88a940dbb4f9",252,11.12,226
"0x1c898450ca1e09e98c219b3634a998f5a1a66521",252,0.5823,142
"0x6af77b5785dc7a792123f37f6b0d617d72e381bc",252,0.1476,8
"0x8959cb84332cfb2a113e83a1afadbfc53c330500",252,26.3373,180
"0x7e2f611b526e04ec85612af0800263552357febc",252,111.5291,113
"0x73abaca7332daea73a302543652d073fb4941058",252,3.6579,90
"0xc422cca5e4baf6073896c75124b812fa0f8c9096",252,2.0048,99
"0x913083a0e0511c0845356b48e65a794d00cf5db0",252,8.3539,129
"0xacf64499c1ab4cf57e491c3b8757d88dff347a2b",252,3.1355,116
"0x16f04595fe97082d1341e42936a358a96569aba5",252,51.5674,61
"0xf85439cb33f957445d5ca028b8e1947b3862ee32",252,1.0523,111
"0x64f0be170dcf6c8d2be00af1b0705e231593b6c5",252,17.5812,89
"0xa7c7bfb0995b1a93b00b1e841b12e676e6161d9b",252,2.1859,218
"0x4009c6987a612fa94a5c919be456c3e83638651c",252,1.3539,123
"0xb38a16fe71e3dfd877ebc6f20aadaf424619dabd",252,2.592,96
"0x0ef7f91ac4778e559e4b0231534b5da5fbda9544",252,2.4782,106
"0x605af404e109f16042b4b30a567c9f29c2d1bf3b",252,15.0047,46
"0x0af4703b596d9ae35d8021a2430ff4fea629dc6a",252,3.5237,79
"0x3fe158d76605d2705a6b8e424d21bb5717847f4e",252,12.5081,54
"0x60a4c4b7431164bad67524ffbb138dde1f1a5db4",252,4.1212,101
"0x3e27b4fc18d61173110f6edb21e107bc34819890",252,164.6468,56
"0x8feea1f954b8fa0c3ec903f2a258f74bc1f3850a",252,23.0047,125
"0x39eebc25f5be807f9c8602acece6e95ff7f6c018",252,8.8815,5
"0x011595666d1260af669286430fde71d5f0a89cab",252,6.7863,72
"0x745c3f217786f358b78d26c0dc994abfad0088eb",252,2.1485,86
"0x8baaf908fce05d30b0e28e8a4331400165d2a1f4",252,63.0356,179
"0xcd5d5dc7013fc6cf954efe3100175dd22576a564",252,27.7271,47
"0xe8e6f79a90f68832f67d46c70b995481565a98ee",252,6.8858,245
"0xaa34bb6d2d61ae402955c385bbad6d19d17ec16e",252,2.0974,91
"0x42f7cd05851f2830f70b6052ae82a96641b81db0",252,4.5262,207
"0x0d967983446bfb7996fc1f42efddbeb3ba75f714",252,270.6589,11
"0xfd0ab366732999ae8d9593f3a9f46627fadd3f22",252,0.5506,102
"0xe9f27f06b2fbcfb3bc94be706a74a30ee2150a52",252,4.5226,113
"0xa3bebfdc1a71892dad779b4a8dc611f3f72bfe6a",252,4.4411,224
"0x30feed64250cab6b6d9e4c8fa3e8841da41774bc",252,3.3196,80
"0x58b43d0f4c168fdc547de195c46f1eeef58fd342",252,6.1579,245
"0xc249a3e32a63c8aff6d1824012f3c9050b1d1055",252,4,169
"0x4221539dcbfa04075d48b79315408f17d66703b1",252,21.5767,157
"0x9648c0854239f675572af7d3e1f940439ed52b6c",252,1.9909,250
"0x65b61b3f96cdee8b6475f33e0f5da50169e4129d",252,6.2371,112
"0x425c0ec8fdac4b2153963513644e492db23090bd",252,1.4851,86
"0xfadbce095c6c37f546fcb0190d99ab34945332c1",252,1.6801,105
"0x86d3722904ff990e44f1f3089a7948535538da78",252,2.259,86
"0x86b2a3ae7fc82a049b329cfc6f97815ab2ed89bc",252,1.4929,206
"0x4e45f5b81103ce6d1fca20a6f9dac9aab46de9eb",252,51.2242,93
"0x0025ea61c1f9168806b13839c46519656bd51cf6",252,78.3964,24
"0x8f622a666dcbbee3144a21566e6383eb75387910",252,5.3917,228
"0x0d1cfc0c1447269e85695fbaa43c44a34e4c78a3",252,1.4599,229
"0xfe408078d53583fa8c6bc82e8ddee26cac2c94ab",252,141.701,128
"0xd8b6b3b16ed30171fe4ea25a9f6ca04e8f5cc7db",251,85.09,48
"0x98ea87fdb4283c25c0dd924e957807477f41645f",251,38.6693,64
"0x4c14c19540d86e043db4e35fcbf64c3dd073eef9",251,2.3888,249
"0x4922468dd6742c59e31f5491e82696bb33c62930",251,0.493,94
"0xebb883a04e1c2dfe24c739cf228c8b38ef61d5bf",251,2.5018,249
"0xf2b15c82f287b34647d83cfbd3d58821a1db474a",251,276.5558,14
"0xa5e18f336e615254754e4128364d536aa6c8d1fb",251,8.8266,86
"0xc90b35c0257afedede35bdbd1460cd1dd9671638",251,2.1866,140
"0x8f1b396f5b83e144cbd7efd6b0425e24264bbe3f",251,2.2438,26
"0x626ba0c88b254080bb79073d729ee4b99bc64a9e",251,1.4634,17
"0xdc327e7e201ffadf2f21fbdbe4da6fcbaa344218",251,4.4739,117
"0x5582ffe14450550c451faa9af1ab72c6c7dfd24e",251,1.6136,117
"0x7f892b2b56f3a443f0f2ee0abd1cf2fe3689566a",251,4.8397,217
"0xd9a28dd1c60b8507430bb6f61e8417a5e093f22b",251,1.0318,56
"0x5d24eb5c9bccab8fcd9b02be23a525f933c89c89",251,92.8667,165
"0xdea290090a3e437026a80d3851b3c496af23308b",251,5.0899,136
"0x248e1be70613daa8eef1f8d600f8f72e54bf772b",251,3.2976,33
"0x3f777b463f876bf224cc5908b35506f4181edd72",251,2.3918,187
"0x409e9bc5a80e58e086121e81b28bf4c2486cd0fb",251,2.9876,108
"0xd8383f63d542d61559fa7be01bc41ad44f07a69b",251,4.8105,247
"0xd22fe28e77fade64956b18133d20690ec3983076",251,16.0076,196
"0x350a9044df76619be408761eb5f632b521f24789",251,3.2485,130
"0x6fd643549f6c4d36ed9ead7dd477f901a7841699",251,2.5695,103
"0x73d0aba6d58c361cca3607721af656c746a4fa43",251,9.2653,104
"0x62fbdbaf7ac6d5b30584959cf37295c75d2cb277",251,785.4777,19
"0x50c06f8fc8b149f5b398c7d3bd360913256beb7f",251,12.2625,60
"0xd591be8c7492d6aff68993805f24814158478363",251,4.6691,71
"0x8c519a5e41888cfc4dca3b7d81a2d93abab09adf",251,2.5978,223
"0x2a4bf04d7988db6f36013c2da830c69c9bdc02ad",251,1.2436,82
"0x01a4e3739dfad5a18ad12ba36acce97f7211951b",251,12.0293,15
"0x643d91fe9e3d8a9f15cd31cad5bd83512465f7dd",251,1.9189,139
"0x1b1af1b84675e71f73e66beeb3937b34545c1489",251,8.0292,79
"0xb11ff7b392c7fef49488f29f89280a1a4a2bf01c",251,17.1353,84
"0x46873f08ccd9a652b19963342823885002bb8d42",251,171.0277,118
"0x629438379125bc67f5d7b62df08c307061ad33f3",251,318.1132,31
"0xd6afa1529861e5674a9dcb177fd6f1f324ec0492",251,15.7413,113
"0x5c3cc9325d99b063c3e67d08f95fe35bc819ea50",251,0.644,21
"0x6fb9e15654ff7b4ae92781577c531a95e84fce7e",251,701.5165,23
"0x3e522897c33f251161de2a77552d8c5dd8dfcfe7",251,5.4568,129
"0x6924ee963fc4c54bfa3a9cca8ac827253b03c49f",251,3.3896,159
"0x5d092293c707b379cbad49dbc0bddd2db2e8a907",251,7.6333,61
"0x88906147a72d6e22a916f9bd17351a01e045cefb",251,41.3245,56
"0x5a6c17ac348e10e4500089f1a927220d3856bb09",251,8.3072,117
"0xba059fffdda50645ebc504669985944425d7f8c0",251,21.0143,155
"0x91784d82fbe4543459ee85fc9809be185d70a2b2",251,42.8797,26
"0x3dca854f147d9b9ecc56d37800f36b347ce23c13",251,231.6851,23
"0x5cec2dbd26762bcdecd73c84deb5fd7fe7ce7c61",251,17.942,80
"0x0c6ee0d41f4f5bca8a9e812a6a20fe280e92de7f",251,2.1186,57
"0x0d14022a1c8293fd7b9935fa488c5c76bd1bdbd4",251,5.7861,17
"0x2cc526ac0a1d33b9d9cb204fcfd37ce61dc9eef8",251,1.7574,201
"0xaec1ede119241ba9bc72e63aa851e93da04e490b",251,1.069,34
"0x28b291aa82da13e1d58993873806c92908d5eb4f",251,164.4592,33
"0xa525b887a6d7b9863ed2d0c5758e723175b9c24d",251,1.3655,145
"0xec15b4ef98c5bd192b00301aac940c11b020665f",250,11.1145,95
"0xd3bdd35db7f4fd0f540857f875e01484c62a6419",250,7.2051,63
"0x6aaaf3cadb4dcf6dfad9e2a0ed45e4252673ddfd",250,56.4886,76
"0x8de7138e9bd2556e6138d3e47ddbbfd0460c8277",250,1.3522,142
"0xf375fdb6703182dacf61e6f99b3be568a59498d0",250,8.639,77
"0x19726c046013c8e74d7e89d5b20bf1d5c69697ca",250,3.4466,112
"0xad99aa5f54f2ddbf3de39ce8e4c682fc78deddae",250,28.0318,164
"0xcdf6474ce2912a92af5664febeab1671d5ec152e",250,2.9851,20
"0x8a9ec11e5ef71147f698742695a0e71888a6698e",250,0.5576,109
"0xc6b1fc4767d68165215512b27c101438d4bb2fed",250,1.589,143
"0x2e765a4ac7567104eb9296e5747fd8d3a048527e",250,192.6842,57
"0x12f19cd651b2b502f1283b31829f53db148ac360",250,15.9699,72
"0x7cc516403b5d8d152bbe0598ed9f48af7259368a",250,126.1004,33
"0xfe66a092ff8be47fa9fe224b00e5b243dc912e62",250,4.8107,96
"0x8d3fdb9e8c6e329e0b1785b1b2bae8728e47ae75",250,2.2956,89
"0x3f0ae99c79aaffe6656b94af2b38436167adbb29",250,3.7978,47
"0xbfa85301f2081e9d590f61169b1b520b38a5cd1e",250,31.4446,123
"0x6434d22550ae6224dddad2b6c6bff4b03a22194f",250,10.0021,250
"0x2f11b37f5d842902b1fdaf435bdaa2052b6b6be1",250,2.2861,48
"0xe4f7a5b6eb54257fced09106e4894602c8f56745",250,6.9026,87
"0x742daf0f339d0beee80c980f640f2252f1f661ff",250,7.1978,60
"0x63845bf072351cc908c2b375da9e2dcc2f9c6003",250,6.2273,189
"0x699bc925953c3c5c24780f0a961a2675231c4936",250,320.5823,21
"0x0bd91eaceaa7cd2ceb9e60b57fb3bad55701677b",250,4.5506,241
"0x2949186c3f50c6898fd2a8af8c900d4244994cc8",250,46.0646,67
"0x7cedbca898486190f14424055e5269c500037ce8",250,73.6305,92
"0x784e3f0213fbc9db03615908f182537baabbc14b",250,10.1757,104
"0x508212fa8e10afce25025422161c15c68b8b049d",250,77.8817,21
"0xf12ed37f38db91b776c4a33e99a7955e0ba07939",250,232.1256,46
"0xaaa323f53ed9a4cc8928dcee95a933abe4ff9679",250,1.4775,126
"0xec6f7f628a53e64ad7cb76a933e9fde6500c8304",250,10.1174,137
"0xccac7c031bb0451d5c6b268ed2bca26baa665537",250,7.1306,210
"0x5b4eccb7478f1546699dba5867f8e9ce4c6bcc34",250,2.4506,83
"0x2907ad0ef72e16904bcdebb8bdabab9e463df90f",250,74.2879,69
"0x402776e1498a57fc0859f0c31fc8bf56f6605419",250,113.5307,10
"0x8bbc4005e13f2d0599bccb8938890d6f09f01d9e",250,11.0979,21
"0xe7ba11684aaf7ac5ffb72803022a495366a4027e",250,32.3101,65
"0x97c720e10d764793a3fc602faeaaa42d9843db3f",250,66.3089,63
"0xe598435df0cdf5d22bdd5082d557f75f9180a0a8",250,716.4563,46
"0xebb4fec90645748b8415d1d43318dfeb0e071374",250,79.8655,14
"0x3881c1b32df0293e704f0c4430b9befc9701dc2e",250,2.346,36
"0x67e702fde6c37e0a9d8ffb700f8e1d093c9ba359",250,1.7261,193
"0x8540fb76c4c302ab938f9fd151005d30652be4bf",250,8.1053,6
"0x53e95b4f80e35d843cc38538a31614cdfaedd896",250,11.8323,79
"0x481d8f709143da7942abe3a3705fd6f1035b0b42",250,7.0912,237
"0xe09899841faf1710d583c9f51613d2276ef9e1d1",250,6.0582,219
"0x9b848dcc6d7fc3206d6c833d682aeceaa57c653f",250,2.1847,168
"0x0a8856bd259ff333b96d03d150cb067eaf1d858d",250,5.8642,132
"0x9140002386f9386bbe75a35bd96da8e6cdfb8b2e",250,10.7456,250
"0x7e85dd878fd94786e2a39f2c3faf0dd53616f1a4",249,1.0941,144
"0x252c1162fd7d23c983fcf74de3cfbb65ecd07ba5",249,5.8356,53
"0x5fb2f86aeccd86825eaf0ac5f2e293020786b708",249,101.814,248
"0xdd7ef60a0c8d37e15714019e9f69fc9b67f3cd92",249,55.9433,40
"0x14653bb07d5a809d79d1c49abebdfc1f098f9f10",249,13.5335,71
"0x5b8f191a4a3e66fe9b7348891f21021399762c14",249,18.9288,28
"0x4f95c7ef204ff46e0bc6c84afd3706a477b96972",249,123.0045,114
"0x6765c1c000e3b99c7fffea752c561cb868f1fa0d",249,707.6593,32
"0xe27249b5caf89a279dbdceb26ca85ad01e0aac63",249,10.8025,31
"0xf48e280ae623ecaa9b77b4977f6c4de20e69428f",249,23.1143,69
"0x95186f80eb2aff776a4de31077e2fab7506f97e1",249,1.2543,79
"0x83427267613c36a5a0ac9c09f33223fc4240025e",249,27.1362,174
"0x4920e2d86753387ec8ac805ab0b6139638a85ba1",249,7.3543,76
"0x8d1493fd263b1a3b93ada6cb296b74c899d0318b",249,168.1133,105
"0x0e6d05db5c62b0644f10e55eaf943a5899462b09",249,67.7714,37
"0x976e88c294128a0a52a2ab0fb84e38f0e9cbecf3",249,55.5578,84
"0xe1e2a78590695e5f8faa98d2e4963979ee4c6b15",249,2.1303,132
"0xeafdc5af872909129c5ef15545dca39cd8d2ee4c",249,2.6168,96
"0x188a0e6b0bca1c22de3cf9d117666fb45aaa255e",249,0.8778,35
"0x41f1ebf719e3112c09ffeda03d7cb95d8eb02eab",249,49.2869,135
"0x2d0501eeabd9f718de3763f69ebdeb4565cb6f11",249,124.1094,41
"0x65f7a9b1aeb3ce93a1bba535225da1cecc066d1a",249,3.3062,211
"0xfab31f1a1799318bb9cd29881b33c8488e4f1f0a",249,3.2668,53
"0x055dec23c263bf67feb3468d8854a563f8cb1ef0",249,58.9228,8
"0xd8f4caea481d7acef8ccca2a4532730589fdc82c",249,42.5229,60
"0x2030c1bcea9b64d5587abb9d1d1b990593013b7f",249,1.4844,195
"0x3ec77d15312ca87d46fd44e42b396fc652dda9e1",249,6.9109,69
"0xf5918e0b42fbc267612d64bb3e4bb45d1f13d965",249,2.1553,131
"0x5a73ed59fb8a8b0ff99494bda52942401114260c",249,3.7304,223
"0xb5314229d32b6eb27534ee8aca048e93a4a56b25",249,1.8628,125
"0xd97a8075fb6612972b54f316d7eb62a2e70b954e",249,27.5804,106
"0xc629a23ba81d1e38657ebdc970224d11f4445e51",249,111.0951,169
"0x4bfadbbb29171ab5d6aba61b775a6f0860208638",249,109.8146,60
"0xaf2e824a95865cd45734cbe165ba756c1fc5b7f7",249,106.8102,89
"0x3b905d3792d9304e2e61a9d301d985489f20efc9",249,30.7938,91
"0xdeb64ac37e6a0e9376d5ede611e096916e79be3e",249,1.1133,127
"0x01776458131940b503ebbd2d937b1a8bd7214a93",249,131.2884,2
"0x545b8bb9e20e7361c364c9236d67e24a82ea9994",249,60.1435,106
"0xae91a91d0bfbe758b00c01cfcd5c9f2996ec9c6b",248,4.6728,151
"0xc1ec4999743bad471ca8a0bc1ad94fe4d04d3546",248,0.5406,131
"0x8efbfe8be1b899c2ca4761825bcf2c81b15a6d75",248,4.0581,82
"0x14125ecacd88e9822dc8a6f1389fe9a5eb7dd2fa",248,2.4363,148
"0x06d5d59efe871c96a56be381cd9b96d9cb5460f6",248,3.6323,115
"0x397b5ccee3f70fbd24e077ba3bf8eb86c9495024",248,1.1105,247
"0x2090d8694b0b43aa3dd0124746b110ff17c9904c",248,4.0682,235
"0xa53b01b89358c0ac752ba48ac350c58ed7d3439a",248,5.5541,161
"0x8397bd21566216bea0527b7c5aa331e8f3324ac2",248,5.4876,98
"0x27a265071d99c7a2691beb42cb042511e118c4de",248,17.9468,20
"0xfaea066a5e20fc00a8fd6f84fc58ae47465983cb",248,38.7517,87
"0xc5ee70393a68374fad8ace5e49e1fa088f52eb4f",248,203.6215,94
"0x4124af43dac2f06eb66f7bca662a6bddcace41cd",248,49.8257,152
"0xb31bcb7bfb0b0bcaed62e0c90b1216f270cfd703",248,324.9486,66
"0x9013e637016a5501ad1e67e398c8398c821ae7e0",248,173.8483,168
"0x6f6f5cfeeb37a82d5f821597aa776be855ba1e55",248,7.811,123
"0x92e1e2b35bdc1f1bf2155076f6affeed6c8acec0",248,5.3347,45
"0x62622b98d08ce5efa93b79ce0707e428c48b005e",248,3.0627,120
"0x55cd33c191f734f9e4a2dd2dab0479c2af595ccc",248,8.1788,90
"0x5cca64ffb1708280f9563a3702c90caa848b8a29",248,2.3092,37
"0x568edc3387f7d016a207be60a6c59dc941a4b6e6",248,1.4187,211
"0x2559f6e278b5a62938dabbbdc21335939d1c460b",248,21.3272,23
"0x0b48b67cd9c5955baf586d62a4e52d8ab81f9a44",248,1.0334,113
"0x707264866160f57488eed332d1683fe5f0bbd945",248,4.445,147
"0x3cd02b1151a705f11fbad07bc3ca7c440455c7fb",248,7.9393,85
"0xe15de5430afc8a6c070e04b81c5a07e5158df2d2",248,3.4218,222
"0x967c0993688224df65f99a8835c8097e6ad90691",248,4.432,199
"0xaf1bd5b0a667ccdb5a879f3a921c2ad24c633a4e",248,14.7647,152
"0xfc5e9bbcf1bae8fe9aa7995b9479d385e20b4b4c",248,0.8463,192
"0x17b488925238dffc1e75e7402192a479a1edb2ce",248,1.1202,194
"0xcf119e969f31de9653a58cb3dc213b485cd48399",248,538.1221,17
"0xd04a3afa125ab31977587245dce2c20b4fca672c",248,138.8326,213
"0xf134b896b128ba6177eab57c0dae18b43c6e0c4a",248,9.8474,98
"0x5b28386fe9cf74878fcb9e5875f065c62738d9c1",248,4.4898,155
"0x5be502f74a0b954aba58277218554725dfe4349c",248,1.2014,115
"0xe0374f376a4937e058e22b4fce5326367603836f",248,2.7633,93
"0x9a25754c3e7eebce59b5ae5d62368b1f6390f3b5",248,4.5332,160
"0x66b5204f8f8d2d9fe5487e3ea1c5abaeb19ddb08",248,1.2704,146
"0x195209b6e894d04902cb47325769b8e1eee99ed8",248,13.4875,107
"0xd038560b6f8f3409f09065ea0ba7caa7b6947627",248,3.8399,110
"0x08861bba8a1e9e31afa3286a020e3b4fceba7525",248,2.0015,2
"0x738e7aae0d2e06642c4a125cbbda608f70187220",248,2.0639,200
"0x40bdbd4fe448767b59bff160490d18a21aea6b9a",248,1.259,28
"0x512f9ed8efcabfd75161dc983c060e2eaf4dfca9",248,1.0728,118
"0x916ec3b6d1c4687f064a92f414f8b08082c52be2",248,2.4756,164
"0xb6f3f871888aea80540a87983941f5889cb2b7b0",248,1.5693,131
"0x99b2b2407378244ff46ed56a7890f394d0402e97",248,3.5709,121
"0xf7b6b54d7103f96497d7b96720b1e94073c79206",248,5.2784,92
"0xb960a7d9ba845079a02b2fcd042307210ac64296",248,2.6451,143
"0x97dd0c03d30e0a77a3aee90a222969b56f21e18f",248,14.8471,81
"0xb64057f66af87bb78f10a1b818002805fdf7915a",248,1.6089,21
"0x6076d0dc7d4a290e4a9295696f357c4251ecb218",248,35.3066,29
"0x34d27af7413310a83ee83566ecd5a193e63c75a8",248,13.3235,4
"0x6247b5354dbad7b937527ae2a1d57d257416e3c9",248,2.3412,125
"0x55a00798458922e283c355498add7fa0fa17b876",247,10.2451,71
"0x1807480398c2b8bf9a7b79544eb4767cd05ffad7",247,1.556,204
"0x52646fe6f898025007b6fe01863c4408c80927b5",247,2.205,116
"0x65eab068801a3d75696332e0ffefe37074464172",247,3.0631,121
"0x20650aca2250c9671346aff9658fb2c530ee37f5",247,5.2645,129
"0xfa3a13e4c9f11356f47e268b6748fb67d8c0f171",247,5.4201,59
"0x22869cbab28e9785d5646b853669a54dce6ce9c3",247,2.8131,214
"0x38e59b36aae31b164200d0cad7c3fe5e0ee795e7",247,684.1547,63
"0x8664b3eff552597479d45f7d3a0d87a15a3baa45",247,1.2272,141
"0x9197b988c584951f310d9d2bfe8163b12318d6ae",247,21.2185,40
"0xa1b0a5e1851693e1e71cd97314c70dfc62073e38",247,3.344,84
"0x798277aeb8a1f2070844919b5e40b8082d5c86c4",247,16.356,57
"0x16a358053591606ffbd11604186f85d60b40a5f1",247,7.7683,102
"0x21e1263dd1717e3c340d19fa2c10ca74c0cfd646",247,116.5693,3
"0xe611470712e7a67cdc24a4c83a568d31923d2294",247,402.1815,19
"0x5ceab44c656a20812765f98fadd6493c1c630ae0",247,38.6045,121
"0xe2d604b2eedc85e5670a2aa5e1ebe7855a31f429",247,3.766,22
"0x779ae82eb8e693d7fb1c2414bb90979418651f08",247,24.4709,105
"0xe87e6620e3851b522d8bfebf6fd6bf550a9d53a0",247,2.575,136
"0x46300f6ea1483a3f4548c0841cce07e06f691968",247,29.0848,33
"0xa06b19ccf055c35e893e748cc2c61781c5dfcebf",247,3.4425,158
"0xa8773169a59633579088933859de3bea41de2e20",247,86.0275,52
"0xa09d029036ca18fca75b82d77916e90322f22d2d",247,2.2274,100
